period,series,value
2019-08,commences,387.6
2019-09,commences,388.1
2019-10,commences,384.3
2019-11,commences,383.4
2019-12,commences,385.4
2020-01,commences,386.2
2020-02,commences,386.5
2020-03,commences,380.9
2020-04,commences,364.6
2020-05,commences,360.6
2020-06,commences,364.5
2020-07,commences,364.3
2020-08,commences,369.5
2020-09,commences,370.1
2020-10,commences,371
2020-11,commences,371.6
2020-12,commences,369.6
2021-01,commences,367.8
2021-02,commences,369.3
2021-03,commences,382.3
2021-04,commences,400.2
2021-05,commences,407.7
2021-06,commences,408.1
2021-07,commences,406.4
2021-08,commences,405.3
2021-09,commences,407.4
2021-10,commences,410.6
2021-11,commences,411.6
2021-12,commences,414.2
2022-01,commences,416.5
2022-02,commences,416.3
2022-03,commences,416.4
2022-04,commences,412.3
2022-05,commences,410.3
2022-06,commences,409.5
2022-07,commences,406.6
2022-08,commences,405.7
2022-09,commences,402
2022-10,commences,395.2
2022-11,commences,390.3
2022-12,commences,389.5
2023-01,commences,385.1
2023-02,commences,378.3
2023-03,commences,368.1
2023-04,commences,361.9
2023-05,commences,355
2023-06,commences,347.3
2023-07,commences,341
2023-08,commences,335
2023-09,commences,326.9
2023-10,commences,318
2023-11,commences,308.5
2023-12,commences,296.5
2024-01,commences,287.6
2024-02,commences,282.8
2024-03,commences,277
2024-04,commences,273.2
2024-05,commences,270.8
2024-06,commences,265.6
2024-07,commences,264.5
2024-08,commences,264.9
2024-09,commences,260.1
2024-10,commences,259.5
2024-11,commences,258.2
2024-12,commences,259.6
2025-01,commences,259.9
2025-02,commences,258.5
2025-03,commences,257.3
2025-04,commences,255.6
2025-05,commences,250.3
2025-06,commences,253.1
2025-07,commences,252.5
2025-08,commences,250.7
2025-09,commences,252.9
2025-10,commences,254.5
2025-11,commences,255.7
2025-12,commences,263.4
2026-01,commences,266.8
2026-02,commences,269.3
2026-03,commences,278.8
2026-04,commences,284.4
2026-05,commences,290.4
2026-06,commences,293.2
2026-07,commences,299.8
